fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio,density_to_sugar_ratio,sugar_to_sulfur
7.6,0.23,0.26,15.3,0.067,32.0,166.0,0.9986,3.03,0.44,9.2,4,low,white,72.58800000000001,0.10470050146029646,19.27710843373494,121.05263157894737,0.06526797385620915,0.09216867469879518
7.7,0.28,0.58,12.1,0.046,60.0,177.0,0.9983,3.08,0.46,8.9,5,low,white,70.221,0.10965380726563279,33.89830508474576,115.5844155844156,0.08250413223140496,0.06836158192090395
7.7,0.27,0.61,12.0,0.046,64.0,179.0,0.9982,3.07,0.46,8.9,5,low,white,70.221,0.10965380726563279,35.754189944134076,115.5844155844156,0.08318333333333333,0.0670391061452514
7.1,0.2,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,9.5,7,medium,white,74.955,0.09472350076712693,36.29032258064516,133.80281690140845,0.08594827586206896,0.0935483870967742
6.9,0.25,0.35,9.2,0.034,42.0,150.0,0.9947,3.21,0.36,11.5,6,medium,white,90.735,0.07604562737642585,28.000000000000004,166.66666666666666,0.10811956521739131,0.06133333333333333
7.1,0.2,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,9.5,7,medium,white,74.955,0.09472350076712693,36.29032258064516,133.80281690140845,0.08594827586206896,0.0935483870967742
6.9,0.25,0.35,9.2,0.034,42.0,150.0,0.9947,3.21,0.36,11.5,6,medium,white,90.735,0.07604562737642585,28.000000000000004,166.66666666666666,0.10811956521739131,0.06133333333333333
8.4,0.2,0.31,2.8,0.054,16.0,89.0,0.99416,2.96,0.45,9.5,6,medium,white,74.955,0.11206724034420654,17.97752808988764,113.09523809523809,0.3550571428571429,0.031460674157303366
6.5,0.39,0.35,1.6,0.049,10.0,164.0,0.99516,3.35,0.51,9.7,5,low,white,76.533,0.08493068349600826,6.097560975609756,149.2307692307692,0.621975,0.00975609756097561
7.2,0.23,0.38,6.1,0.067,20.0,90.0,0.99496,3.17,0.79,9.7,5,low,white,76.533,0.09407706479557838,22.22222222222222,134.7222222222222,0.16310819672131147,0.06777777777777777
6.9,0.44,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,9.5,6,medium,white,74.955,0.09205523313988394,6.802721088435375,137.68115942028984,0.11734117647058823,0.05782312925170068
7.1,0.28,0.19,7.8,0.04,48.0,184.0,0.99579,3.16,0.5,9.4,5,low,white,74.166,0.0957311975837985,26.08695652173913,132.3943661971831,0.12766538461538463,0.042391304347826085
6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,4,low,white,71.01,0.09012815096465286,22.839506172839506,140.625,0.06699999999999999,0.09197530864197531
6.1,0.15,0.29,6.2,0.046,39.0,151.0,0.99471,3.6,0.44,10.6,6,medium,white,83.634,0.07293684386732668,25.82781456953642,173.7704918032787,0.16043709677419354,0.04105960264900663
6.9,0.44,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,9.5,6,medium,white,74.955,0.09205523313988394,6.802721088435375,137.68115942028984,0.11734117647058823,0.05782312925170068
7.2,0.29,0.18,8.2,0.042,41.0,180.0,0.99644,3.16,0.49,9.1,5,low,white,71.799,0.10027994818869343,22.77777777777778,126.38888888888889,0.12151707317073172,0.04555555555555555
7.1,0.28,0.19,7.8,0.04,48.0,184.0,0.99579,3.16,0.5,9.4,5,low,white,74.166,0.0957311975837985,26.08695652173913,132.3943661971831,0.12766538461538463,0.042391304347826085
6.1,0.23,0.45,10.6,0.094,49.0,169.0,0.99699,3.05,0.54,8.8,5,low,white,69.432,0.08785574374927986,28.994082840236686,144.26229508196724,0.09405566037735849,0.06272189349112425
6.7,0.23,0.42,11.2,0.047,52.0,171.0,0.99758,3.54,0.74,10.4,5,low,white,82.056,0.08165155503558545,30.409356725146196,155.22388059701493,0.08906964285714286,0.0654970760233918
7.0,0.36,0.14,11.6,0.043,35.0,228.0,0.9977,3.13,0.51,8.9,5,low,white,70.221,0.09968527933239343,15.350877192982457,127.14285714285715,0.08600862068965517,0.05087719298245614
7.5,0.31,0.24,7.1,0.031,28.0,141.0,0.99397,3.16,0.38,10.6,7,medium,white,83.634,0.08967644737786068,19.858156028368796,141.33333333333334,0.13999577464788734,0.05035460992907801
6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,4,low,white,71.01,0.09012815096465286,22.839506172839506,140.625,0.06699999999999999,0.09197530864197531
6.1,0.15,0.29,6.2,0.046,39.0,151.0,0.99471,3.6,0.44,10.6,6,medium,white,83.634,0.07293684386732668,25.82781456953642,173.7704918032787,0.16043709677419354,0.04105960264900663
7.4,0.2,0.29,1.7,0.047,16.0,100.0,0.99243,3.28,0.45,10.6,6,medium,white,83.634,0.08848076141282255,16.0,143.24324324324323,0.5837823529411765,0.017
6.3,0.27,0.18,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,9.0,5,low,white,71.01,0.08871989860583016,24.193548387096776,142.85714285714286,0.12937662337662337,0.04139784946236559
9.2,0.34,0.54,17.3,0.06,46.0,235.0,1.00182,3.08,0.61,8.8,6,medium,white,69.432,0.13250374467104503,19.574468085106382,95.6521739130435,0.05790867052023121,0.07361702127659575
7.4,0.18,0.29,1.4,0.042,34.0,101.0,0.99384,3.54,0.6,10.5,7,medium,white,82.845,0.0893234353310399,33.663366336633665,141.89189189189187,0.7098857142857143,0.01386138613861386
7.2,0.29,0.2,7.7,0.046,51.0,174.0,0.99582,3.16,0.52,9.5,5,low,white,74.955,0.09605763458074845,29.310344827586203,131.94444444444443,0.12932727272727274,0.044252873563218394
6.3,0.27,0.18,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,9.0,5,low,white,71.01,0.08871989860583016,24.193548387096776,142.85714285714286,0.12937662337662337,0.04139784946236559
6.2,0.26,0.19,3.4,0.049,47.0,172.0,0.9924,3.14,0.43,10.4,6,medium,white,82.056,0.07555815540606416,27.325581395348834,167.74193548387098,0.2918823529411765,0.019767441860465116
7.3,0.21,0.21,1.6,0.046,35.0,133.0,0.99466,3.38,0.46,10.0,6,medium,white,78.9,0.09252217997465145,26.31578947368421,136.986301369863,0.6216625,0.012030075187969926
7.1,0.14,0.35,1.4,0.039,24.0,128.0,0.99212,2.97,0.68,10.4,5,low,white,82.056,0.08652627473920249,18.75,146.47887323943664,0.7086571428571429,0.0109375
7.2,0.39,0.54,1.4,0.157,34.0,132.0,0.99449,3.11,0.53,9.0,6,medium,white,71.01,0.10139416983523447,25.757575757575758,125.0,0.71035,0.010606060606060605
7.6,0.48,0.28,10.4,0.049,57.0,205.0,0.99748,3.24,0.45,9.3,5,low,white,73.37700000000001,0.10357468961663735,27.80487804878049,122.36842105263159,0.09591153846153846,0.050731707317073174
7.2,0.39,0.54,1.4,0.157,34.0,132.0,0.99449,3.11,0.53,9.0,6,medium,white,71.01,0.10139416983523447,25.757575757575758,125.0,0.71035,0.010606060606060605
7.6,0.48,0.28,10.4,0.049,57.0,205.0,0.99748,3.24,0.45,9.3,5,low,white,73.37700000000001,0.10357468961663735,27.80487804878049,122.36842105263159,0.09591153846153846,0.050731707317073174
6.5,0.36,0.31,4.1,0.061,20.0,134.0,0.99475,3.18,0.45,9.0,6,medium,white,71.01,0.09153640332347555,14.925373134328357,138.46153846153845,0.24262195121951222,0.03059701492537313
8.5,0.25,0.31,2.8,0.032,11.0,61.0,0.99189,3.06,0.44,11.5,6,medium,white,90.735,0.09367939604342315,18.0327868852459,135.29411764705884,0.35424642857142863,0.04590163934426229
6.9,0.3,0.21,15.7,0.056,49.0,159.0,0.99827,3.11,0.48,9.0,5,low,white,71.01,0.09716941275876637,30.81761006289308,130.43478260869566,0.06358407643312101,0.09874213836477987
6.6,0.19,0.43,10.9,0.045,53.0,154.0,0.99752,3.52,0.77,10.4,6,medium,white,82.056,0.0804328751096812,34.41558441558442,157.5757575757576,0.09151559633027523,0.07077922077922078
6.9,0.3,0.21,15.7,0.056,49.0,159.0,0.99827,3.11,0.48,9.0,5,low,white,71.01,0.09716941275876637,30.81761006289308,130.43478260869566,0.06358407643312101,0.09874213836477987
9.4,0.42,0.32,6.5,0.027,20.0,167.0,0.99479,3.08,0.43,10.6,5,low,white,83.634,0.11239448071358539,11.976047904191617,112.7659574468085,0.1530446153846154,0.038922155688622756
6.6,0.19,0.43,10.9,0.045,53.0,154.0,0.99752,3.52,0.77,10.4,6,medium,white,82.056,0.0804328751096812,34.41558441558442,157.5757575757576,0.09151559633027523,0.07077922077922078
6.3,0.2,0.3,5.9,0.034,35.0,152.0,0.99642,3.47,0.4,8.5,6,medium,white,67.065,0.093938716170879,23.026315789473685,134.92063492063494,0.16888474576271184,0.03881578947368421
8.5,0.19,0.56,17.3,0.055,47.0,169.0,1.00047,3.07,0.67,9.3,6,medium,white,73.37700000000001,0.11584011338702861,27.810650887573964,109.41176470588236,0.057830635838150284,0.10236686390532544
7.3,0.19,0.25,1.4,0.051,41.0,107.0,0.99382,3.53,0.66,10.5,7,medium,white,82.845,0.08811636188062043,38.31775700934579,143.83561643835617,0.7098714285714286,0.01308411214953271
6.7,0.25,0.26,13.5,0.06,50.0,156.0,0.99784,3.39,0.46,9.9,6,medium,white,78.111,0.08577537094647361,32.05128205128205,147.76119402985074,0.07391407407407408,0.08653846153846154
6.2,0.25,0.28,8.5,0.035,28.0,108.0,0.99486,3.4,0.42,10.4,6,medium,white,82.056,0.07555815540606416,25.925925925925924,167.74193548387098,0.11704235294117647,0.0787037037037037
6.1,0.46,0.32,6.2,0.053,10.0,94.0,0.99537,3.35,0.47,10.1,5,low,white,79.68900000000001,0.07654757871224384,10.638297872340425,165.5737704918033,0.16054354838709678,0.06595744680851064
7.3,0.19,0.25,1.4,0.051,41.0,107.0,0.99382,3.53,0.66,10.5,7,medium,white,82.845,0.08811636188062043,38.31775700934579,143.83561643835617,0.7098714285714286,0.01308411214953271
7.5,0.29,0.26,14.95,0.067,47.0,178.0,0.99838,3.04,0.49,9.2,4,low,white,72.58800000000001,0.1033228632831873,26.40449438202247,122.66666666666666,0.06678127090301005,0.08398876404494382
6.7,0.31,0.18,7.7,0.043,57.0,200.0,0.99566,3.17,0.44,9.4,6,medium,white,74.166,0.09033789067766902,28.499999999999996,140.2985074626866,0.1293064935064935,0.0385
7.4,0.14,0.3,1.3,0.033,25.0,91.0,0.99268,3.53,0.39,10.6,6,medium,white,83.634,0.08848076141282255,27.472527472527474,143.24324324324323,0.7636,0.014285714285714287
6.7,0.31,0.18,7.7,0.043,57.0,200.0,0.99566,3.17,0.44,9.4,6,medium,white,74.166,0.09033789067766902,28.499999999999996,140.2985074626866,0.1293064935064935,0.0385
7.1,0.4,0.52,1.3,0.148,45.0,149.0,0.99468,3.08,0.56,8.7,5,low,white,68.643,0.10343370773421907,30.201342281879196,122.53521126760563,0.7651384615384615,0.008724832214765102
6.4,0.16,0.25,1.3,0.047,20.0,77.0,0.9933,3.61,0.54,10.2,6,medium,white,80.47800000000001,0.07952483908645841,25.97402597402597,159.37499999999997,0.764076923076923,0.016883116883116885
6.3,0.16,0.22,1.3,0.046,18.0,66.0,0.99307,3.61,0.55,10.3,6,medium,white,81.26700000000001,0.07752224150023994,27.27272727272727,163.49206349206352,0.7639,0.0196969696969697
7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,5,low,white,74.955,0.09872590220799146,31.9047619047619,128.3783783783784,0.06404294871794872,0.07428571428571429
7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,5,low,white,74.955,0.09872590220799146,31.9047619047619,128.3783783783784,0.06404294871794872,0.07428571428571429
7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,5,low,white,74.955,0.09872590220799146,31.9047619047619,128.3783783783784,0.06404294871794872,0.07428571428571429
7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,5,low,white,74.955,0.09872590220799146,31.9047619047619,128.3783783783784,0.06404294871794872,0.07428571428571429
6.6,0.41,0.24,4.9,0.158,47.0,144.0,0.99471,3.17,0.49,9.4,5,low,white,74.166,0.08898956395113664,32.63888888888889,142.42424242424244,0.2030020408163265,0.03402777777777778
6.7,0.43,0.23,5.0,0.157,49.0,145.0,0.99471,3.17,0.49,9.4,5,low,white,74.166,0.09033789067766902,33.793103448275865,140.2985074626866,0.198942,0.034482758620689655
7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,5,low,white,74.955,0.09872590220799146,31.9047619047619,128.3783783783784,0.06404294871794872,0.07428571428571429
7.3,0.4,0.28,6.5,0.037,26.0,97.0,0.99148,3.16,0.58,12.6,7,medium,white,99.414,0.07343030156718369,26.804123711340207,172.6027397260274,0.15253538461538463,0.06701030927835051
7.4,0.18,0.24,1.4,0.047,21.0,106.0,0.99383,3.52,0.64,10.5,7,medium,white,82.845,0.0893234353310399,19.81132075471698,141.89189189189187,0.7098785714285715,0.01320754716981132
8.6,0.17,0.28,2.7,0.047,38.0,150.0,0.99365,3.1,0.56,10.8,6,medium,white,85.212,0.10092475238229356,25.333333333333336,125.58139534883723,0.3680185185185185,0.018000000000000002
6.5,0.32,0.23,1.2,0.054,39.0,208.0,0.99272,3.18,0.46,9.9,6,medium,white,78.111,0.08321491211225052,18.75,152.30769230769232,0.8272666666666667,0.005769230769230769
7.3,0.4,0.28,6.5,0.037,26.0,97.0,0.99148,3.16,0.58,12.6,7,medium,white,99.414,0.07343030156718369,26.804123711340207,172.6027397260274,0.15253538461538463,0.06701030927835051
7.0,0.32,0.31,6.4,0.031,38.0,115.0,0.99235,3.38,0.58,12.2,7,medium,white,96.25800000000001,0.07272122836543456,33.04347826086956,174.28571428571428,0.15505468749999998,0.05565217391304348
7.5,0.42,0.19,6.9,0.041,62.0,150.0,0.99508,3.23,0.37,10.0,6,medium,white,78.9,0.09505703422053231,41.333333333333336,133.33333333333331,0.14421449275362316,0.046
6.9,0.28,0.31,7.2,0.04,47.0,168.0,0.9946,3.29,0.57,10.6,7,medium,white,83.634,0.08250233158763183,27.976190476190478,153.6231884057971,0.1381388888888889,0.04285714285714286
6.5,0.29,0.42,10.6,0.042,66.0,202.0,0.99674,3.24,0.53,9.5,6,medium,white,74.955,0.0867186978853979,32.67326732673268,146.15384615384613,0.09403207547169812,0.05247524752475247
6.3,0.41,0.18,3.5,0.027,23.0,109.0,0.99018,3.34,0.54,12.8,8,high,white,100.992,0.06238117870722433,21.100917431192663,203.17460317460322,0.2829085714285714,0.03211009174311927
7.0,0.32,0.31,6.4,0.031,38.0,115.0,0.99235,3.38,0.58,12.2,7,medium,white,96.25800000000001,0.07272122836543456,33.04347826086956,174.28571428571428,0.15505468749999998,0.05565217391304348
7.3,0.3,0.33,2.3,0.043,28.0,125.0,0.99084,3.34,0.44,12.6,7,medium,white,99.414,0.07343030156718369,22.400000000000002,172.6027397260274,0.43080000000000007,0.0184
6.6,0.22,0.28,12.05,0.058,25.0,125.0,0.99856,3.45,0.45,9.4,5,low,white,74.166,0.08898956395113664,20.0,142.42424242424244,0.08286804979253111,0.0964
6.0,0.26,0.18,7.0,0.055,50.0,194.0,0.99591,3.21,0.43,9.0,5,low,white,71.01,0.08449514152936205,25.773195876288657,150.0,0.14227285714285715,0.03608247422680412
6.9,0.44,0.18,11.8,0.051,26.0,126.0,0.9975,3.23,0.48,9.1,5,low,white,71.799,0.09610161701416454,20.634920634920633,131.88405797101447,0.08453389830508475,0.09365079365079365
7.5,0.42,0.2,1.4,0.06,15.0,168.0,0.9944,3.06,0.4,9.4,6,medium,white,74.166,0.101124504489928,8.928571428571429,125.33333333333334,0.7102857142857143,0.008333333333333333
7.0,0.36,0.3,5.0,0.04,40.0,143.0,0.99173,3.33,0.42,12.2,7,medium,white,96.25800000000001,0.07272122836543456,27.972027972027973,174.28571428571428,0.198346,0.03496503496503497
5.6,0.295,0.2,2.2,0.049,18.0,134.0,0.99378,3.21,0.68,10.0,5,low,white,78.9,0.07097591888466412,13.432835820895523,178.57142857142858,0.4517181818181818,0.016417910447761197
6.8,0.21,0.55,14.6,0.053,34.0,159.0,0.99805,2.93,0.44,9.2,5,low,white,72.58800000000001,0.09367939604342314,21.38364779874214,135.2941176470588,0.06835958904109589,0.09182389937106918
9.4,0.28,0.3,1.6,0.045,36.0,139.0,0.99534,3.11,0.49,9.3,5,low,white,73.37700000000001,0.1281055371574199,25.899280575539567,98.93617021276596,0.6220875,0.011510791366906475
8.1,0.28,0.34,1.3,0.035,11.0,126.0,0.99232,3.14,0.5,9.8,6,medium,white,77.322,0.10475673158997438,8.73015873015873,120.98765432098766,0.7633230769230769,0.010317460317460317
6.8,0.21,0.55,14.6,0.053,34.0,159.0,0.99805,2.93,0.44,9.2,5,low,white,72.58800000000001,0.09367939604342314,21.38364779874214,135.2941176470588,0.06835958904109589,0.09182389937106918
7.0,0.22,0.26,2.8,0.036,44.0,132.0,0.99078,3.34,0.41,12.0,7,medium,white,94.68,0.0739332488381918,33.33333333333333,171.42857142857142,0.35385,0.02121212121212121
9.4,0.28,0.3,1.6,0.045,36.0,139.0,0.99534,3.11,0.49,9.3,5,low,white,73.37700000000001,0.1281055371574199,25.899280575539567,98.93617021276596,0.6220875,0.011510791366906475
6.8,0.32,0.3,3.3,0.029,15.0,80.0,0.99061,3.33,0.63,12.6,7,medium,white,99.414,0.06840082885710262,18.75,185.29411764705884,0.3001848484848485,0.041249999999999995
7.0,0.19,0.33,6.3,0.032,42.0,127.0,0.99182,3.31,0.38,12.2,6,medium,white,96.25800000000001,0.07272122836543456,33.07086614173229,174.28571428571428,0.15743174603174603,0.049606299212598425
7.7,0.42,0.38,8.1,0.061,49.0,144.0,0.9966,3.4,0.58,11.0,6,medium,white,86.79,0.08871989860583016,34.02777777777778,142.85714285714286,0.12303703703703704,0.056249999999999994
7.4,0.2,0.31,1.6,0.038,34.0,116.0,0.9912,3.25,0.39,12.0,7,medium,white,94.68,0.0781580059146599,29.310344827586203,162.16216216216216,0.6194999999999999,0.013793103448275864
7.5,0.24,0.62,10.6,0.045,51.0,153.0,0.99779,3.16,0.44,8.8,5,low,white,69.432,0.10801935706878672,33.33333333333333,117.33333333333333,0.09413113207547169,0.06928104575163399
7.5,0.26,0.59,11.8,0.046,58.0,164.0,0.99814,3.17,0.46,8.9,4,low,white,70.221,0.1068056564275644,35.36585365853659,118.66666666666667,0.08458813559322034,0.07195121951219513
6.6,0.4,0.32,1.7,0.035,39.0,84.0,0.99096,3.59,0.48,12.7,7,medium,white,100.203,0.06586629142840034,46.42857142857143,192.42424242424244,0.5829176470588235,0.02023809523809524
8.0,0.2,0.3,8.1,0.037,42.0,130.0,0.99379,3.1,0.67,11.8,6,medium,white,93.102,0.0859272625722326,32.30769230769231,147.5,0.12269012345679012,0.06230769230769231
4.6,0.445,0.0,1.4,0.053,11.0,178.0,0.99426,3.79,0.55,10.2,5,low,white,80.47800000000001,0.05715847809339197,6.179775280898876,221.73913043478262,0.7101857142857143,0.007865168539325841
6.1,0.41,0.04,1.3,0.036,23.0,121.0,0.99228,3.24,0.61,9.9,6,medium,white,78.111,0.07809399444380433,19.00826446280992,162.29508196721315,0.7632923076923077,0.010743801652892562
7.6,0.2,0.34,1.8,0.041,42.0,148.0,0.99335,3.35,0.66,11.1,6,medium,white,87.57900000000001,0.08677879400312859,28.37837837837838,146.05263157894737,0.551861111111111,0.012162162162162163
6.9,0.3,0.21,7.2,0.045,54.0,190.0,0.99595,3.22,0.48,9.4,5,low,white,74.166,0.09303454413073377,28.421052631578945,136.23188405797103,0.13832638888888887,0.037894736842105266
7.0,0.35,0.17,1.1,0.049,7.0,119.0,0.99297,3.13,0.36,9.7,6,medium,white,76.533,0.0914638129957012,5.88235294117647,138.57142857142856,0.9027,0.009243697478991597
6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.99687,3.11,0.29,9.7,5,low,white,76.533,0.09015718709576262,19.81981981981982,140.5797101449275,0.08342008368200837,0.10765765765765765
7.0,0.35,0.17,1.1,0.049,7.0,119.0,0.99297,3.13,0.36,9.7,6,medium,white,76.533,0.0914638129957012,5.88235294117647,138.57142857142856,0.9027,0.009243697478991597
6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.99687,3.11,0.29,9.7,5,low,white,76.533,0.09015718709576262,19.81981981981982,140.5797101449275,0.08342008368200837,0.10765765765765765
7.6,0.3,0.4,2.2,0.054,29.0,175.0,0.99445,3.19,0.53,9.8,5,low,white,77.322,0.098290266677013,16.57142857142857,128.94736842105266,0.4520227272727272,0.012571428571428572
7.5,0.38,0.29,12.7,0.05,25.0,209.0,0.9986,3.25,0.59,9.3,6,medium,white,73.37700000000001,0.10221186475326055,11.961722488038278,124.0,0.07862992125984253,0.060765550239234446
7.5,0.3,0.32,1.4,0.032,31.0,161.0,0.99154,2.95,0.42,10.5,5,low,white,82.845,0.09053050878145935,19.25465838509317,140.0,0.7082428571428572,0.008695652173913044
6.3,0.4,0.32,10.6,0.049,38.0,209.0,0.9981,3.47,0.59,9.3,6,medium,white,73.37700000000001,0.08585796639273885,18.181818181818183,147.61904761904762,0.09416037735849057,0.05071770334928229
6.8,0.37,0.28,1.9,0.024,64.0,106.0,0.98993,3.45,0.6,12.6,8,high,white,99.414,0.06840082885710262,60.37735849056604,185.29411764705884,0.5210157894736842,0.017924528301886792
7.5,0.23,0.35,17.8,0.058,128.0,212.0,1.00241,3.44,0.43,8.9,5,low,white,70.221,0.1068056564275644,60.37735849056604,118.66666666666667,0.05631516853932584,0.0839622641509434
8.3,0.27,0.34,10.2,0.048,50.0,118.0,0.99716,3.18,0.51,10.3,5,low,white,81.26700000000001,0.10213247689714151,42.3728813559322,124.09638554216866,0.09776078431372551,0.08644067796610169
6.8,0.26,0.22,4.8,0.041,110.0,198.0,0.99437,3.29,0.67,10.6,5,low,white,83.634,0.08130664562259368,55.55555555555556,155.88235294117646,0.20716041666666668,0.024242424242424242
6.5,0.28,0.35,9.8,0.067,61.0,180.0,0.9972,3.15,0.57,9.0,4,low,white,71.01,0.09153640332347555,33.88888888888889,138.46153846153845,0.10175510204081632,0.05444444444444445
7.2,0.34,0.3,8.4,0.051,40.0,167.0,0.99756,3.48,0.62,9.7,5,low,white,76.533,0.09407706479557838,23.952095808383234,134.7222222222222,0.11875714285714285,0.050299401197604794
7.0,0.23,0.26,7.2,0.041,21.0,90.0,0.99509,3.22,0.55,9.5,6,medium,white,74.955,0.09338936695350544,23.333333333333332,135.71428571428572,0.13820694444444445,0.08
7.7,0.29,0.29,4.8,0.06,27.0,156.0,0.99572,3.49,0.59,10.3,6,medium,white,81.26700000000001,0.09474940627807105,17.307692307692307,133.76623376623377,0.2074416666666667,0.030769230769230767
7.2,0.34,0.3,8.4,0.051,40.0,167.0,0.99756,3.48,0.62,9.7,5,low,white,76.533,0.09407706479557838,23.952095808383234,134.7222222222222,0.11875714285714285,0.050299401197604794
7.7,0.4,0.27,4.5,0.034,27.0,95.0,0.99175,3.21,0.59,12.3,8,high,white,97.04700000000001,0.07934299875318145,28.421052631578945,159.74025974025975,0.22038888888888888,0.04736842105263158
6.7,0.17,0.27,1.4,0.032,39.0,149.0,0.99254,3.4,0.52,10.5,5,low,white,82.845,0.08087392117810369,26.174496644295303,156.71641791044775,0.7089571428571428,0.009395973154362415
7.0,0.23,0.26,7.2,0.041,21.0,90.0,0.99509,3.22,0.55,9.5,6,medium,white,74.955,0.09338936695350544,23.333333333333332,135.71428571428572,0.13820694444444445,0.08
8.1,0.24,0.26,11.0,0.043,41.0,211.0,0.99676,3.11,0.49,10.0,6,medium,white,78.9,0.1026615969581749,19.431279620853083,123.45679012345681,0.09061454545454545,0.052132701421800945
7.7,0.28,0.63,11.1,0.039,58.0,179.0,0.9979,3.08,0.44,8.8,4,low,white,69.432,0.1108998732572877,32.402234636871505,114.2857142857143,0.0899009009009009,0.06201117318435754
7.5,0.23,0.29,2.6,0.031,24.0,98.0,0.99194,3.0,0.54,10.9,6,medium,white,86.001,0.08720828827571772,24.489795918367346,145.33333333333334,0.38151538461538465,0.02653061224489796
8.3,0.26,0.31,2.0,0.029,14.0,141.0,0.99077,2.95,0.77,12.2,6,medium,white,96.25800000000001,0.0862265993475867,9.929078014184398,146.9879518072289,0.495385,0.014184397163120567
7.9,0.46,0.4,10.1,0.168,19.0,184.0,0.99782,3.06,0.62,9.5,5,low,white,74.955,0.105396571276099,10.326086956521738,120.25316455696202,0.0987940594059406,0.05489130434782608
7.9,0.31,0.22,13.3,0.048,46.0,212.0,0.99942,3.47,0.59,10.0,5,low,white,78.9,0.10012674271229403,21.69811320754717,126.58227848101265,0.07514436090225564,0.06273584905660377
7.9,0.25,0.34,11.4,0.04,53.0,202.0,0.99708,3.11,0.57,9.6,6,medium,white,75.744,0.1042986903253063,26.237623762376238,121.51898734177213,0.08746315789473684,0.05643564356435644
6.1,0.28,0.16,1.3,0.06,36.0,126.0,0.99353,3.13,0.46,8.7,6,medium,white,68.643,0.08886557988432905,28.57142857142857,142.62295081967213,0.7642538461538462,0.010317460317460317
7.0,0.18,0.26,1.4,0.044,46.0,89.0,0.99256,3.39,0.48,10.7,7,medium,white,84.423,0.0829157930895609,51.68539325842697,152.85714285714283,0.7089714285714286,0.015730337078651683
6.5,0.21,0.28,1.4,0.046,26.0,66.0,0.99199,3.43,0.48,11.1,6,medium,white,87.57900000000001,0.07421870539741261,39.39393939393939,170.76923076923077,0.7085642857142858,0.02121212121212121
7.6,0.48,0.33,7.0,0.024,14.0,130.0,0.9918,3.25,0.45,12.5,7,medium,white,98.625,0.07705956907477819,10.76923076923077,164.47368421052633,0.14168571428571428,0.05384615384615385
7.1,0.34,0.32,2.0,0.051,29.0,130.0,0.99354,3.3,0.5,10.4,6,medium,white,82.056,0.08652627473920249,22.30769230769231,146.47887323943664,0.49677,0.015384615384615385
8.9,0.21,0.37,1.2,0.028,20.0,93.0,0.99244,3.2,0.37,11.5,5,low,white,90.735,0.09808783821017249,21.50537634408602,129.21348314606743,0.8270333333333334,0.012903225806451613
7.4,0.32,0.27,12.9,0.04,60.0,221.0,0.99831,3.05,0.66,9.4,5,low,white,74.166,0.09977617776339563,27.149321266968325,127.02702702702702,0.07738837209302325,0.0583710407239819
6.0,0.495,0.27,5.0,0.157,17.0,129.0,0.99396,3.03,0.36,9.3,5,low,white,73.37700000000001,0.08176949180260844,13.178294573643413,155.0,0.198792,0.03875968992248062
8.1,0.25,0.34,10.1,0.05,30.0,121.0,0.99724,3.17,0.49,10.1,6,medium,white,79.68900000000001,0.10164514550314345,24.793388429752067,124.69135802469135,0.09873663366336634,0.08347107438016528
8.2,0.25,0.46,3.75,0.05,14.0,102.0,0.99524,3.28,0.58,9.7,5,low,white,76.533,0.10714332379496425,13.725490196078432,118.29268292682926,0.2653973333333333,0.03676470588235294
6.5,0.18,0.29,1.7,0.035,39.0,144.0,0.9927,3.49,0.5,10.5,6,medium,white,82.845,0.07845977427726478,27.083333333333332,161.53846153846155,0.5839411764705883,0.011805555555555555
6.7,0.24,0.26,12.6,0.053,44.0,182.0,0.99802,3.42,0.42,9.7,5,low,white,76.533,0.08754393529588543,24.175824175824175,144.77611940298507,0.0792079365079365,0.06923076923076923
6.6,0.32,0.24,1.3,0.06,42.5,204.0,0.99512,3.59,0.51,9.2,5,low,white,72.58800000000001,0.09092411968920482,20.833333333333336,139.39393939393938,0.765476923076923,0.006372549019607843
7.6,0.32,0.35,1.6,0.092,24.0,138.0,0.99438,3.19,0.44,9.8,5,low,white,77.322,0.098290266677013,17.391304347826086,128.94736842105266,0.6214875,0.011594202898550725
